,Acc_raw_1,Acc_raw_2,Acc_out_1,Acc_out_2,Brk_front,Brk_rear,TractTrq,RegTrq,PwrTrq,PwrMode,DrvMod,StrAngl[deg],TimeSinceRst[ms],Idc[A],Idc_hall[A],Udc[V],Pbat[W],Ucell_min[V],Ucell_max[V],SOC[%],Tbatmax[C],Tbatmin[C],BMS_err,Udc_InvCtrl[V],RPM_L,RPM_R,RPM_imu,Is_L[Arms],Is_R[Arms],InvCtrl_Err,InvCtrl_WrnL,InvCtrl_WrnR,Tmot_L[C],Tmot_R[C],Tinv_L[C],Tinv_R[C],SDC_state,SysErrCode,CAN_NoMsgFlag,CAN_BtwMsgFlag,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Vel_X,Vel_Y,Vel_Z,VehSpeed[m/s],Shock_FL,Shock_FR,Shock_RL,Shock_RR,TRC_ACT_RL,TRC_ACT_RR,CUSTOM_RL,CUSTOM_RR,Acker_spd_RL[RPM],Acker_spd_RR[RPM],Acker_spd_EST[RPM],Acker_rad_FI[m],Acker_rad_FO[m],Acker_rad_RI[m],Acker_rad_RO[m],Acker_rad_AVG[deg],Acker_steer_state,Mreg RL,Mreg RR,slip RL,slip RR,ramp RL,ramp RR,P part RL,I part RL,D part RL,P part RR,I part RR,D part RR,RPM FL,RPM FR
0,-2329.0,1865.0,0.0,0.0,0.0,156.0,0.0,18.85,-18.9,65794,8,-51.342,1259249,-3.6,679.204,435.0,-1561.1,4.019,4.0360000000000005,100.0,1106457395,1105251533,0,433.6,1350.0,1087.0,1510.4,11.8,11.9,0,0,0,43.5,42.8,39.7,38.8,0,17498504,0,98304,0.006999999999999999,-0.075,0.8590000000000001,-6.082999999999999,5.091,-0.29100000000000004,6.6339999999999995,4.117,0.28300000000000003,0.0,2.162,1.587,1.605,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.6,1209.8
1,-2329.0,1865.0,0.0,0.0,0.0,156.0,0.0,18.85,-18.9,65794,8,-51.342,1259129,-3.6,679.204,435.0,-1560.9,4.019,4.0360000000000005,100.0,1106457395,1105251533,0,433.6,1381.0,1112.0,1521.5,11.9,11.9,0,0,0,43.5,42.7,39.7,38.8,0,17498504,0,98304,0.024,-0.066,0.922,-5.367999999999999,5.622000000000001,0.475,6.683,4.132,0.29,0.0,2.162,1.584,1.604,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.1,1202.9
2,-2329.0,1865.0,0.0,0.0,0.0,156.0,0.0,18.85,-18.9,65794,8,-52.025,1259009,-3.6,679.204,435.0,-1560.9,4.019,4.0360000000000005,100.0,1106457395,1105251533,0,433.6,1381.0,1112.0,1521.5,11.9,11.9,0,0,0,43.5,42.7,39.7,38.8,0,17498504,0,98304,0.024,-0.066,0.922,-5.367999999999999,5.622000000000001,0.475,6.683,4.132,0.29,0.0,2.1590000000000003,1.578,1.604,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.3,1221.4
3,-2329.0,1865.0,0.0,0.0,0.0,156.0,0.0,18.85,-18.9,65794,8,-52.025,1258889,-3.6,679.204,435.0,-1561.6,4.019,4.0360000000000005,100.0,1106457395,1105251533,0,433.8,1393.0,1141.0,1521.5,11.9,11.9,0,0,0,43.5,42.7,39.7,38.8,0,17498504,0,98304,0.024,-0.066,0.922,-5.367999999999999,5.622000000000001,0.475,6.683,4.132,0.29,0.0,2.1590000000000003,1.578,1.6059999999999999,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.8,1230.3
4,-2329.0,1865.0,0.0,0.0,0.0,156.0,0.0,18.85,-18.9,65794,8,-52.652,1258769,-3.6,679.204,435.0,-1560.6,4.019,4.0360000000000005,100.0,1106457395,1105251533,0,433.5,1428.0,1153.0,1527.8,11.9,12.0,0,0,0,43.5,42.7,39.7,38.8,0,17498504,0,98304,0.024,-0.066,0.922,-5.367999999999999,5.622000000000001,0.475,6.711,4.1419999999999995,0.297,0.0,2.15,1.571,1.614,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,1260.2
5,-2329.0,1865.0,0.0,0.0,0.0,156.0,0.0,18.85,-18.9,65794,8,-52.835,1258649,-3.6,679.204,435.0,-1560.6,4.019,4.0360000000000005,100.0,1106457395,1105251533,0,433.5,1428.0,1153.0,1534.9,11.9,12.0,0,0,0,43.5,42.7,39.7,38.8,0,17498504,0,98304,0.024,-0.066,0.922,-5.367999999999999,5.622000000000001,0.475,6.742000000000001,4.1530000000000005,0.297,0.0,2.145,1.565,1.617,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.9,1258.7
6,-2329.0,1865.0,0.0,0.0,0.0,156.0,0.0,18.85,-18.9,65794,8,-53.023999999999994,1258529,-3.6,679.204,435.0,-1560.4,4.019,4.0360000000000005,100.0,1106457395,1105251533,0,433.4,1446.0,1168.0,1534.9,11.9,11.9,0,0,0,43.5,42.7,39.7,38.8,0,17498504,0,98304,0.024,-0.066,0.922,-5.367999999999999,5.622000000000001,0.475,6.742000000000001,4.1530000000000005,0.297,0.0,2.145,1.561,1.621,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.0,1265.1
7,-2329.0,1865.0,0.0,0.0,0.0,156.0,0.0,18.85,-18.9,65794,8,-53.191,1258409,-3.6,679.204,435.0,-1560.4,4.019,4.0360000000000005,100.0,1106457395,1105251533,0,433.4,1446.0,1168.0,1534.9,11.9,11.9,0,0,0,43.5,42.7,39.7,38.8,0,17498504,0,98304,0.02,-0.062,0.932,-4.843,6.053999999999999,0.581,6.742000000000001,4.1530000000000005,0.297,0.0,2.1390000000000002,1.5590000000000002,1.632,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.3,1269.1
8,-2329.0,1865.0,0.0,0.0,0.0,156.0,0.0,18.85,-18.9,65794,8,51.786,1258289,-3.6,679.204,435.0,-1562.0,4.019,4.0360000000000005,100.0,1106457395,1105251533,0,433.9,1467.0,1186.0,1538.8,11.9,11.9,0,0,0,43.5,42.7,39.7,38.8,0,17498504,0,98304,0.02,-0.062,0.932,-4.843,6.053999999999999,0.581,6.7589999999999995,4.1610000000000005,0.298,0.0,2.131,1.5590000000000002,1.642,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.4,1270.8
9,-2329.0,1865.0,0.0,0.0,0.0,127.0,0.0,18.85,-18.9,65794,8,-53.657,1258169,-3.8,679.204,435.0,-1647.7,4.02,4.038,100.0,1106457395,1105251533,0,433.6,1482.0,1211.0,1538.8,11.8,11.9,0,0,0,43.5,42.7,39.8,38.8,0,17498504,0,98304,0.059000000000000004,-0.037000000000000005,0.9620000000000001,-3.946,6.098,0.534,6.7589999999999995,4.1610000000000005,0.298,0.0,2.134,1.56,1.659,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.7,1303.7
10,-2329.0,1865.0,0.0,0.0,0.0,127.0,0.0,18.85,-18.9,65794,8,-53.657,1258049,-3.8,679.204,435.0,-1647.7,4.02,4.038,100.0,1106457395,1105251533,0,433.6,1482.0,1211.0,1539.9,11.8,11.9,0,0,0,43.5,42.7,39.8,38.8,0,17498504,0,98304,0.059000000000000004,-0.037000000000000005,0.9620000000000001,-3.946,6.098,0.534,6.763999999999999,4.164,0.295,0.0,2.134,1.56,1.669,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.6,1298.0
11,-2329.0,1865.0,0.0,0.0,0.0,127.0,0.0,18.85,-18.9,65794,8,-53.757,1257929,-3.8,679.204,435.0,-1647.9,4.02,4.038,100.0,1106457395,1105251533,0,433.7,1518.0,1217.0,1541.2,11.8,11.9,0,0,0,43.5,42.7,39.8,38.8,0,17498504,0,98304,0.059000000000000004,-0.037000000000000005,0.9620000000000001,-3.946,6.098,0.534,6.77,4.176,0.293,0.0,2.15,1.56,1.676,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.6,1309.2
12,-2329.0,1865.0,0.0,0.0,0.0,127.0,0.0,18.85,-18.9,65794,8,-53.901,1257809,-3.8,679.204,435.0,-1647.9,4.02,4.038,100.0,1106457395,1105251533,0,433.7,1518.0,1217.0,1541.2,11.8,11.9,0,0,0,43.5,42.7,39.8,38.8,0,17498504,0,98304,-0.024,0.006,1.0090000000000001,-3.37,6.8389999999999995,-0.479,6.77,4.176,0.293,0.0,2.162,1.558,1.683,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.6,1313.8
13,-2329.0,1865.0,0.0,0.0,0.0,127.0,0.0,18.85,-18.9,65794,8,-54.483999999999995,1257689,-3.8,679.204,435.0,-1647.5,4.02,4.038,100.0,1106457395,1105251533,0,433.6,1530.0,1233.0,1541.5,11.9,11.9,0,0,0,43.5,42.7,39.8,38.8,0,17498504,0,98304,-0.024,0.006,1.0090000000000001,-3.37,6.8389999999999995,-0.479,6.771,4.18,0.29,0.0,2.167,1.56,1.686,4.999,0,0,-9.427,-9.427,0,0,0,0.0,0.0,0.0,0.0,0.0,65792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.2,1337.9
14,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.578,1178686,14.7,679.204,429.0,6284.9,3.9589999999999996,3.987,100.0,1106719539,1104989389,0,427.5,2344.0,2592.0,5.9,16.3,16.7,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,0.034,-0.133,-1.081,0.809,-11.296,0.155,0.026000000000000002,7.666,0.10800000000000001,0.0,1.348,2.001,1.141,4.999,1,1,11.449000000000002,11.449000000000002,2344,2344,2344,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.28300000000000003,0.45799999999999996,-0.012,-0.08199999999999999,1.0,1.0,0.11199999999999999,0.0,-0.003,0.182,0.0,0.003,2373.0,2804.0
15,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.972,1178566,14.7,679.204,429.0,6288.4,3.9589999999999996,3.987,100.0,1106719539,1104989389,0,427.8,2346.0,2605.0,67.6,16.7,16.6,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.005,-0.155,-1.056,1.237,-12.162,0.042,0.297,8.091000000000001,0.1,0.0,1.2590000000000001,1.956,1.16,4.999,1,1,11.449000000000002,11.449000000000002,2346,2346,2346,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.265,0.38799999999999996,-0.005,-0.054000000000000006,1.0,1.0,0.105,0.0,0.0,0.154,0.0,0.0,2358.2,2745.5
16,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.972,1178445,14.7,679.204,429.0,6288.4,3.9589999999999996,3.987,100.0,1106719539,1104989389,0,427.8,2346.0,2605.0,67.6,16.7,16.6,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.023,-0.14,-1.051,1.129,-10.370999999999999,0.363,0.297,8.091000000000001,0.1,0.0,1.278,1.943,1.161,4.999,1,1,11.449000000000002,11.449000000000002,2346,2346,2346,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.267,0.42,-0.006,-0.067,1.0,1.0,0.106,0.0,0.0,0.16699999999999998,0.0,0.0,2359.9,2779.1
17,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.972,1178325,14.7,679.204,429.0,6283.7,3.9589999999999996,3.987,100.0,1106719539,1104989389,0,427.5,2374.0,2610.0,67.6,16.8,16.6,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.023,-0.102,-1.09,2.461,-10.299000000000001,0.564,0.297,8.091000000000001,0.1,0.0,1.304,1.959,1.15,4.999,2,1,11.072000000000001,11.449000000000002,2105,2105,2105,1000.0,1000.0,1000.0,1000.0,1000.0,256,-0.033,0.364,0.113,-0.045,1.0,1.0,-0.013000000000000001,-0.0,0.0,0.145,0.0,0.0,2105.8,2726.2
18,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.972,1178206,14.7,679.204,429.0,6283.7,3.9589999999999996,3.987,100.0,1106719539,1104989389,0,427.5,2374.0,2610.0,67.6,16.8,16.6,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.046,-0.061,-1.122,1.848,-10.31,0.48700000000000004,0.297,8.091000000000001,0.1,0.0,1.307,1.964,1.1340000000000001,4.999,1,1,11.449000000000002,11.449000000000002,2351,2351,2351,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.228,0.361,0.009000000000000001,-0.043,1.0,1.0,0.091,0.0,0.016,0.14300000000000002,0.0,-0.006,2351.5,2723.1
19,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.994,1178086,15.0,679.204,429.0,6412.6,3.957,3.986,100.0,1106719539,1104832103,0,427.5,2392.0,2624.0,103.4,16.6,16.5,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.046,-0.061,-1.122,1.848,-10.31,0.48700000000000004,0.45399999999999996,8.298,0.086,0.0,1.31,1.965,1.122,4.999,1,1,11.449000000000002,11.449000000000002,2331,2331,2331,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.188,0.376,0.025,-0.049,1.0,1.0,0.075,0.0,0.015,0.149,0.0,0.0,2331.2,2753.2
20,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,56.21,1177966,15.0,679.204,429.0,6414.2,3.957,3.986,100.0,1106719539,1104832103,0,427.6,2387.0,2626.0,-52.1,16.3,16.5,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,0.01,-0.046,-1.125,1.287,-10.19,0.067,-0.22899999999999998,7.399,0.09,0.0,1.3230000000000002,1.96,1.1179999999999999,4.999,1,1,11.449000000000002,11.449000000000002,2305,2305,2305,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.166,0.38,0.034,-0.051,1.0,1.0,0.066,0.0,0.0,0.151,0.0,0.0,2305.1,2759.6
21,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,56.21,1177845,15.0,679.204,429.0,6414.2,3.957,3.986,100.0,1106719539,1104832103,0,427.6,2387.0,2626.0,-52.1,16.3,16.5,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,0.023,-0.055999999999999994,-1.135,1.075,-10.994000000000002,0.58,-0.22899999999999998,7.399,0.09,0.0,1.3090000000000002,1.94,1.121,4.999,1,1,11.449000000000002,11.449000000000002,2319,2319,2319,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.18100000000000002,0.42700000000000005,0.027999999999999997,-0.07,1.0,1.0,0.07200000000000001,0.0,0.0,0.17,0.0,0.0,2320.0,2808.9
22,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,56.272,1177726,15.0,679.204,429.0,6412.6,3.957,3.986,100.0,1106719539,1104832103,0,427.5,2379.0,2623.0,-3.0,16.3,16.5,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,0.023,-0.055999999999999994,-1.135,1.075,-10.994000000000002,0.58,-0.013000000000000001,7.721,0.07,0.0,1.294,1.921,1.123,4.999,1,1,11.449000000000002,11.449000000000002,2353,2353,2353,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.225,0.41200000000000003,0.011000000000000001,-0.063,1.0,1.0,0.08900000000000001,0.0,0.0,0.163,0.0,0.0,2353.1,2789.5
23,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,56.327,1177606,15.0,679.204,429.0,6414.6,3.957,3.986,100.0,1106719539,1104832103,0,427.6,2379.0,2632.0,-3.0,16.3,16.7,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.016,0.034,-1.207,1.982,-10.322000000000001,1.034,-0.013000000000000001,7.721,0.07,0.0,1.287,1.9240000000000002,1.124,4.999,1,1,11.449000000000002,11.449000000000002,2332,2332,2332,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.203,0.39,0.02,-0.055,1.0,1.0,0.08,0.0,0.002,0.155,0.0,-0.01,2332.4,2775.9
24,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,56.0,1177486,15.0,679.204,429.0,6413.4,3.957,3.986,100.0,1106719539,1104832103,0,427.6,2368.0,2632.0,49.4,16.4,16.7,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.016,0.034,-1.207,1.982,-10.322000000000001,1.034,0.217,8.027000000000001,0.052000000000000005,0.0,1.2830000000000001,1.9480000000000002,1.133,4.999,1,1,11.449000000000002,11.449000000000002,2317,2317,2317,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.19899999999999998,0.414,0.021,-0.064,1.0,1.0,0.079,0.0,-0.006999999999999999,0.16399999999999998,0.0,-0.006,2317.8,2801.2
25,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.628,1177366,15.0,679.204,429.0,6411.3,3.957,3.986,100.0,1106719539,1104832103,0,427.4,2363.0,2648.0,49.4,16.7,16.6,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.016,0.034,-1.207,1.982,-10.322000000000001,1.034,0.217,8.027000000000001,0.052000000000000005,0.0,1.315,2.023,1.135,4.999,1,1,11.449000000000002,11.449000000000002,2349,2349,2349,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.23800000000000002,0.413,0.006,-0.064,1.0,1.0,0.094,0.0,0.0,0.16399999999999998,0.0,0.0,2349.9,2817.4
26,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.222,1177245,15.0,679.204,429.0,6411.3,3.957,3.986,100.0,1106719539,1104832103,0,427.4,2363.0,2648.0,49.4,16.7,16.6,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.045,0.096,-1.254,2.017,-10.763,0.425,0.217,8.027000000000001,0.052000000000000005,0.0,1.3559999999999999,2.063,1.136,4.999,1,1,11.449000000000002,11.449000000000002,2362,2362,2362,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.252,0.39799999999999996,0.0,-0.057999999999999996,1.0,1.0,0.1,0.0,0.0,0.158,0.0,0.0,2362.6,2801.2
27,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,54.551,1177125,15.1,679.204,428.0,6454.2,3.947,3.978,100.0,1106719539,1104884531,0,427.4,2395.0,2655.0,-139.2,16.4,16.5,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.045,0.096,-1.254,2.017,-10.763,0.425,-0.612,7.195,0.066,0.0,1.399,2.104,1.129,4.999,1,1,11.449000000000002,11.449000000000002,2373,2373,2373,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.22899999999999998,0.374,0.009000000000000001,-0.048,1.0,1.0,0.091,0.0,0.0,0.14800000000000002,0.0,0.0,2373.5,2783.5
28,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.82,22.9,258,8,54.551,1177006,15.1,679.204,428.0,6454.3,3.947,3.978,100.0,1106719539,1104884531,0,427.4,2395.0,2653.0,-139.2,16.4,16.6,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.021,0.115,-1.28,1.5419999999999998,-10.536,-0.409,-0.612,7.195,0.066,0.0,1.4269999999999998,2.136,1.122,4.999,1,1,11.449000000000002,11.449000000000002,2373,2373,2373,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.22899999999999998,0.402,0.009000000000000001,-0.059000000000000004,1.0,1.0,0.091,0.0,0.006999999999999999,0.159,0.0,0.006999999999999999,2373.6,2810.5
29,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.82,22.9,258,8,54.551,1176886,15.1,679.204,428.0,6453.7,3.947,3.978,100.0,1106719539,1104884531,0,427.4,2420.0,2653.0,-139.2,16.5,16.6,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.02,0.11599999999999999,-1.2819999999999998,2.084,-11.259,0.035,-0.612,7.195,0.066,0.0,1.4480000000000002,2.1590000000000003,1.1179999999999999,4.999,1,1,11.449000000000002,11.449000000000002,2380,2380,2380,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.21100000000000002,0.38299999999999995,0.016,-0.052000000000000005,1.0,1.0,0.084,0.0,0.09,0.152,0.0,-0.005,2380.4,2790.6
30,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,54.817,1176766,15.1,679.204,428.0,6452.7,3.947,3.978,100.0,1106719539,1104884531,0,427.3,2417.0,2650.0,-67.0,16.8,16.8,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.023,0.07200000000000001,-1.2429999999999999,1.057,-10.863,-0.369,-0.294,7.6610000000000005,0.07200000000000001,0.0,1.4509999999999998,2.164,1.111,4.999,1,1,11.449000000000002,11.449000000000002,2386,2386,2386,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.22,0.402,0.013000000000000001,-0.06,1.0,1.0,0.087,0.0,0.0,0.16,0.0,0.0,2386.2,2808.0
31,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.138999999999996,1176645,15.1,679.204,428.0,6452.7,3.947,3.978,100.0,1106719539,1104884531,0,427.3,2417.0,2650.0,-67.0,16.8,16.8,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.004,0.031,-1.206,1.771,-10.865,-0.305,-0.294,7.6610000000000005,0.07200000000000001,0.0,1.429,2.153,1.117,4.999,1,1,11.449000000000002,11.449000000000002,2380,2380,2380,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.213,0.40700000000000003,0.015,-0.062,1.0,1.0,0.085,0.0,0.0,0.162,0.0,-0.006999999999999999,2380.0,2813.2
32,-2195.0,1996.0,0.152,0.0,0.0,118.0,22.9,18.85,22.9,258,8,55.528,1176525,15.1,679.204,428.0,6453.1,3.947,3.978,100.0,1106719539,1104884531,0,427.4,2400.0,2632.0,-67.0,16.9,16.8,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.021,-0.003,-1.176,0.5870000000000001,-11.624,-0.11900000000000001,-0.294,7.6610000000000005,0.07200000000000001,0.0,1.4069999999999998,2.124,1.129,4.999,1,1,11.449000000000002,11.449000000000002,2339,2339,2339,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.18899999999999997,0.446,0.025,-0.077,1.0,1.0,0.075,0.0,0.0,0.177,0.0,0.0,2339.9,2834.1
33,-2193.0,1998.0,0.156,0.0,0.0,118.0,23.47,18.85,23.5,258,8,55.805,1176406,15.1,679.204,428.0,6453.1,3.947,3.978,100.0,1106719539,1104884531,0,427.4,2400.0,2624.0,-67.0,16.9,16.9,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.021,-0.057,-1.1079999999999999,1.32,-10.950999999999999,-0.317,-0.294,7.6610000000000005,0.07200000000000001,0.0,1.382,2.0980000000000003,1.143,4.999,1,1,11.735999999999999,11.735999999999999,2372,2372,2372,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.223,0.46399999999999997,0.011000000000000001,-0.084,1.0,1.0,0.08900000000000001,0.0,0.006,0.184,0.0,0.01,2372.5,2844.5
34,-2193.0,1998.0,0.156,0.0,0.0,118.0,23.47,18.85,23.5,258,8,56.005,1176286,15.1,679.204,428.0,6451.9,3.947,3.978,100.0,1106719539,1104884531,0,427.3,2392.0,2624.0,-31.1,16.8,16.9,0,0,0,44.6,43.5,39.6,39.1,0,17498504,0,98304,-0.021,-0.057,-1.1079999999999999,1.32,-10.950999999999999,-0.317,-0.136,7.895,0.075,0.0,1.3319999999999999,2.094,1.149,4.999,1,1,11.735999999999999,11.735999999999999,2350,2350,2350,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.209,0.43799999999999994,0.017,-0.07400000000000001,1.0,1.0,0.083,0.0,0.009000000000000001,0.174,0.0,-0.005,2351.0,2817.9
35,-2193.0,1998.0,0.156,0.0,0.0,118.0,23.47,18.85,23.5,258,8,56.227,1176166,18.9,679.204,428.0,8076.2,3.946,3.977,100.0,1106719539,1104884531,0,427.3,2383.0,2622.0,-17.0,16.9,16.8,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.006,-0.08800000000000001,-1.034,1.101,-11.699000000000002,-0.32,-0.075,8.003,0.077,0.0,1.273,2.068,1.167,4.999,1,1,11.735999999999999,11.735999999999999,2353,2353,2353,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.221,0.424,0.012,-0.068,1.0,1.0,0.08800000000000001,0.0,0.0,0.168,0.0,0.0,2353.4,2801.4
36,-2193.0,1998.0,0.156,0.0,0.0,118.0,23.47,18.85,23.5,258,8,56.227,1176045,18.9,679.204,428.0,8076.2,3.946,3.977,100.0,1106719539,1104884531,0,427.3,2383.0,2622.0,-217.8,16.9,16.8,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.006,-0.08800000000000001,-1.034,1.101,-11.699000000000002,-0.32,-0.9570000000000001,6.972,0.102,0.0,1.256,2.051,1.168,4.999,1,1,11.735999999999999,11.735999999999999,2372,2372,2372,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.24100000000000002,0.402,0.005,-0.06,1.0,1.0,0.095,0.0,0.0,0.16,0.0,0.0,2372.2,2778.5
37,-2193.0,1998.0,0.156,0.0,0.0,118.0,23.47,18.85,23.5,258,8,56.244,1175925,18.9,679.204,428.0,8075.7,3.946,3.977,100.0,1106719539,1104884531,0,427.3,2395.0,2618.0,-217.8,17.0,17.0,0,0,0,44.7,43.5,39.6,39.1,0,17498504,0,98304,-0.006,-0.08800000000000001,-1.034,1.101,-11.699000000000002,-0.32,-0.9570000000000001,6.972,0.102,0.0,1.234,2.045,1.167,4.999,1,1,11.735999999999999,11.735999999999999,2376,2376,2376,1000.0,1000.0,1000.0,1000.0,1000.0,256,0.233,0.401,0.008,-0.059000000000000004,1.0,1.0,0.092,0.0,0.0,0.159,0.0,0.0,2376.9,2772.6
